date	test	negative	confirmed	deceased	age	confirmed_time_age	deceased_time_age	sex	confirmed_time_gender	deceased_time_gender	coronavirus
2020-03-08	188518	162008	7134	50	60s	878	11	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	60s	878	11	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	60s	878	11	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	60s	878	11	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	60s	878	11	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	60s	878	11	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	70s	409	18	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	male	2694	29	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-08	188518	162008	7134	50	80s	212	14	female	4440	20	26.4902
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	0s	66	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	10s	381	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	20s	2190	0	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	30s	779	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	40s	1005	1	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	50s	1391	5	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	60s	916	12	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	70s	438	18	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	male	2799	31	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	female	4583	20	29.79228
2020-03-09	196618	171778	7382	51	80s	216	14	female	4583	20	29.79228
